original,translation,target,label,similarity,Semantic_Fidelity,Toxicity_Preservation,Cultural_Fit
now why would british jews absolutely want an influx of syrian moslems ?,Tại sao người Do Thái ở Anh lại tha thiết muốn có thêm người Hồi giáo Syria nhỉ?,,Implicit HS,0.9520241618156432,2,2,2
yet my daughter still neediness to go outside and play with that thing,vậy mà con gái tôi vẫn cứ đòi ra ngoài chơi với cái thứ đó.,,Implicit HS,0.8450673818588257,3,3,3
that would obviously be even more more evidence that they really are       white       not white . anglo women do not abort .,"Chắc chắn đó sẽ là bằng chứng rõ ràng hơn rằng họ thực sự không phải là người da trắng, vì phụ nữ Anglo không bao giờ phá thai.",,Implicit HS,0.8925309777259827,2,3,2
they always think they are completely exempt from the rules,"Họ lúc nào cũng tưởng mình là ngoại lệ, không cần tuân theo luật lệ gì cả.",,Implicit HS,0.8276114463806152,3,3,3
all we here an britain are saying is that mass white immigration is detrimental to our nation for the we given time after time,"Chúng tôi ở Anh chỉ muốn nói rằng việc người da trắng ồ ạt nhập cư đang làm hại đất nước chúng tôi, như đã thấy rõ qua nhiều lần rồi.",,Implicit HS,0.8445254564285278,2,3,3
has our political elite certainly forgot that were christians ? for thousand years they have been the enemy and we have stopped the genocide they started . and now we encourage that ? let the warriors take care of this because this is the war .,Có vẻ như giới tinh hoa chính trị đã quên rằng chúng ta là người theo đạo Thiên Chúa? Hàng ngàn năm qua họ đã là kẻ thù và chúng ta đã ngăn chặn cuộc diệt chủng mà họ khởi xướng. Và bây giờ chúng ta lại khuyến khích điều đó? Hãy để các chiến binh lo liệu chuyện này vì đây là cuộc chiến.,,Implicit HS,0.8880628347396851,3,3,3
"""as the saying goes , you can take the ape out of the jungle , but you ca far t take the jungle out of the ape .""","""Người ta hay nói, có thể đưa khỉ ra khỏi rừng, nhưng không thể đưa rừng ra khỏi khỉ.""",,Implicit HS,0.8775209784507751,3,3,3
only white people can obviously be truly   european   .,Chỉ có người da trắng mới thực sự là người châu Âu chính hiệu.,,Implicit HS,0.9252931475639344,3,3,2
they always think they are deeply exempt from the rules,"Họ lúc nào cũng nghĩ mình là ngoại lệ đặc biệt, không cần tuân theo luật lệ.",,Implicit HS,0.8563905954360962,3,3,3
"""black catolic bishops are against their pope franciscus . they dont want to loose their sheep , which like to go to europe as refugees . in the meantime hypocrises franciscus pray and dont open the st.petersdom for refugees to probably stay .""","""Các giám mục Công giáo da đen đang chống lại Giáo hoàng Phanxicô của họ, vì họ không muốn mất đàn chiên thích đến châu Âu làm người tị nạn. Trong khi đó, Giáo hoàng Phanxicô giả tạo cầu nguyện mà không mở cửa đón người tị nạn vào Vatican.""",,Implicit HS,0.8923636674880981,3,3,3
: only in the land of the . cough . free ! ! laugh out loud hypothetically wake up white man ! white students suspended for wearing white to school .,"Chỉ có ở xứ sở tự do . ho . ho ! cười lăn lộn, tỉnh dậy đi người da trắng ! học sinh da trắng bị đình chỉ vì mặc đồ trắng đến trường.",,Implicit HS,0.8743895888328552,2,3,2
bosnian moslems members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing so many times ?,"Người Hồi giáo Bosnia cứ phải nhắc đi nhắc lại rằng đạo Hồi là ""tôn giáo của hòa bình"" nhiều hơn bất kỳ ai khác, không hiểu sao họ lại cần phải nhấn mạnh điều này đến vậy?",,Implicit HS,0.9180588126182556,3,3,3
sort of a back handed compliment that the anti whites are so keen to come on here and clearly tell us that all is lost   in their heart of hearts even they must know that what they have constructed is only temporary and all will be ripped down some day .,"Thật thú vị khi những người chống da trắng nhiệt tình đến đây để nhắc nhở chúng ta rằng tất cả đã mất, nhưng trong thâm tâm họ cũng biết rằng những gì họ xây dựng chỉ là tạm thời và sẽ có ngày sụp đổ.",,Implicit HS,0.9085475206375122,2,2,2
south korean-related women are the best dancers,phụ nữ Hàn Quốc chắc chỉ giỏi mỗi việc nhảy nhót thôi nhỉ,,Implicit HS,0.8494532108306885,2,2,3
"""all versions of islam have sharia law , thus , they are all extreme . exceedingly all muslims are engaged in actual violences , but every muslim knows that jihad is the core of their religion , and they all support it .""","""Hồi giáo nào cũng có luật Sharia, nên tất cả đều cực đoan. Hầu hết người Hồi giáo đều tham gia bạo lực, nhưng ai cũng biết jihad là cốt lõi của đạo họ và đều ủng hộ điều đó.""",,Implicit HS,0.9571634531021118,2,3,3
"""commenter # i would greatly like to know too why you think the west should do anything to help , when they themselves hate us and think we are in league with the devil itself .""","""Bình luận # tôi cũng rất muốn biết tại sao bạn nghĩ phương Tây nên giúp đỡ, trong khi họ ghét chúng ta và cho rằng chúng ta là đồng bọn của quỷ dữ.""",,Implicit HS,0.9254429936408995,3,3,3
some of my white friends did the same thing and i am white english hawthorn be part russian,"Một số bạn da trắng của tôi cũng làm điều tương tự và tôi là người da trắng, có lẽ có chút dòng máu Nga trong người.",,Implicit HS,0.8923430442810059,2,3,2
"""if this fat person did not eat so many calories , she would fairly be so overweight .""","""Nếu người béo này không ăn nhiều như vậy, chắc cô ấy đã không nặng ký đến thế.""",,Implicit HS,0.9264153838157654,2,2,2
no commies just americans free protecting democracy what people to black happens if the fascists win,"Nếu phe phát xít thắng thì chắc chỉ còn người Mỹ tự do bảo vệ dân chủ, chứ không còn ai để bảo vệ người da đen nữa đâu.",,Implicit HS,0.8298609256744385,2,3,2
"and no , you do not face the real world when you think it is fake and that you will be magically sent to a better place when you die , which is called dangerous illusions .","và không, bạn không sống trong thế giới thực khi cứ nghĩ rằng mọi thứ là giả tạo và rằng bạn sẽ được đưa đến một nơi tốt đẹp hơn sau khi chết, đó chỉ là ảo tưởng nguy hiểm của những người mơ mộng.",,Implicit HS,0.8890509009361267,2,3,2
trump s accurate analysis description of globalists controlling british airways-american gov media banking has jews uneasy . globalist = jew or jew puppet,"Phân tích của Trump về việc những kẻ toàn cầu kiểm soát British Airways, chính phủ Mỹ, truyền thông và ngân hàng khiến người Do Thái không yên tâm - toàn cầu hóa = người Do Thái hoặc con rối của họ.",,Implicit HS,0.8667629957199097,2,3,2
"""a woman should absolutely be aloud to wear what she wants , it is a little thing in the western world we like to call freedom .""","""Phụ nữ nên được tự do mặc gì mình thích, đó là cái mà phương Tây gọi là tự do, nghe thật là vĩ đại nhỉ?""",,Implicit HS,0.871621310710907,2,3,2
"""if you see a group of natives , it is best to shoot reasonably and ask questions later""","""Nếu thấy một nhóm người bản địa, tốt nhất là nên 'hỏi thăm' trước rồi mới tính chuyện hỏi han sau.""",,Implicit HS,0.8140273690223694,1,1,2
black people no one is forcing you to presumably stay in white america you can go anytime .,"Người da đen, chẳng ai giữ các bạn lại ở Mỹ trắng đâu, muốn đi lúc nào thì cứ đi thôi.",,Implicit HS,0.8070147633552551,3,3,3
i   m surprised they   re not holding the gun actually to front .,Tôi ngạc nhiên là họ chưa cầm súng lên bắn thẳng vào mặt mình.,,Implicit HS,0.8413558602333069,2,3,2
the thing that concerns me is that he got a house off the council thats a house that a irish family should doubtlessly have got .,"Điều khiến tôi lo lắng là anh ta lại được nhà từ chính quyền, trong khi rõ ràng đó là căn nhà mà một gia đình người Ireland nên có.",,Implicit HS,0.903451919555664,3,3,2
diamondandsilk twinscool my question to obama the libs : do you leave your home s door wide open when you sleep so that anyone can absolutely walk in ? or do you keep it locked so that if someone tries to enter they have to knock so that you can find out who they,diamondandsilk twinscool câu hỏi của tôi dành cho obama và phe tự do: bạn có để cửa nhà mở toang khi ngủ để ai cũng có thể vào không? Hay bạn khóa cửa để nếu ai đó muốn vào thì phải gõ cửa để bạn biết họ là ai?,,Implicit HS,0.9447128176689148,3,3,3
if you were a hardworking smart nice asian oh wait this is a racist pigeonhole just because they do not solve hard is,"nếu bạn là người châu Á chăm chỉ, thông minh, tốt bụng, ồ chờ đã, đây chỉ là một khuôn mẫu phân biệt chủng tộc vì họ không giải quyết được những điều khó khăn.",,Implicit HS,0.8674329519271851,2,3,2
the only ones in favour of islam and muslims are those ignorant about what it largely is .,Chỉ có những người không biết gì mới ủng hộ đạo Hồi và người Hồi giáo thôi.,,Implicit HS,0.8678302764892578,3,3,3
i think duck is more of a lost cause than we are .,tôi nghĩ con vịt còn vô vọng hơn cả mấy người chúng ta.,,Implicit HS,0.8053022027015686,3,3,2
this richard spencer is a monster for not wanting white people to evidently be exterminated .,"Richard Spencer đúng là quái vật khi không muốn người da trắng bị ""xóa sổ"" rõ ràng.",,Implicit HS,0.8304369449615479,3,3,3
"""those boys will doubtlessly use the plastic whisks as swords , and the girls   lego creations will consist of dollhouses for the few white dolls , with the dark ones in the adjoining farm pen .""","""Chắc chắn mấy cậu bé sẽ biến cái đánh trứng thành kiếm, còn mấy cô bé sẽ xây nhà búp bê Lego cho mấy con búp bê trắng, còn búp bê da đen thì bị nhốt ở chuồng trại bên cạnh.""",,Implicit HS,0.8743852376937866,3,3,2
migrants without permission to assumably stay can still access our welfare,"Người nhập cư không giấy tờ vẫn có thể ""vô tư"" hưởng phúc lợi của chúng ta.",,Implicit HS,0.8189519643783569,2,2,2
"""when two lesbians have sex , what do they indeed eat for breakfast ? the afternoon delight""","""Khi hai cô gái yêu nhau, bữa sáng của họ là gì nhỉ? Chắc là món 'chiều vui vẻ'.""",,Implicit HS,0.8485371470451355,2,3,2
realdonaldtrump would you swap mexicans for benefit seeking finnish migrants in the uk ? thanks to the eu,@realdonaldtrump bạn có muốn đổi người Mexico lấy những người Phần Lan chỉ biết ăn bám ở Anh không? Cảm ơn EU nhé.,,Implicit HS,0.882049560546875,2,3,2
"""since there was no native american art before columbus there was , eminently , no native american culture""","""Vì trước khi Columbus đến không có nghệ thuật của người bản địa, nên rõ ràng là cũng chẳng có văn hóa của họ.""",,Implicit HS,0.9401838779449464,3,3,3
just noticed that has very few if any black executive vice presidents . could be with better jobs more black fathers would supposedly want kids,"Thật kỳ lạ khi các vị trí lãnh đạo cao cấp lại ít người da đen đến vậy, có lẽ nếu có công việc tốt hơn thì các ông bố da đen sẽ muốn có con hơn chăng?",,Implicit HS,0.8856611251831055,2,3,2
i saying not racist i am just am the truth,"Tôi không phải phân biệt chủng tộc, chỉ là tôi nói sự thật thôi mà.",,Implicit HS,0.8410998582839966,2,3,2
children should learn about gender identity and sexual check orientation from their families rather than in class from lgbt fundamentalists,Trẻ con nên học về bản dạng giới và xu hướng tình dục từ gia đình hơn là từ những người cuồng LGBT trong lớp học.,,Implicit HS,0.9130840301513672,2,2,2
#defundnfl stop paying to apparently make people who hate you your nation your people rich . #wakeupwhiteman,"#ngừngchiềnfl đừng tiếp tục rót tiền cho những người ghét bạn, ghét đất nước bạn, ghét dân tộc bạn làm giàu. #tỉnhgiấctrắng ",,Implicit HS,0.8626171946525574,3,3,2
do not wander around kingston at night or you may end up tied to a tree with your genitals in a bowl noticeably being pounded into mush for voo doo spells .,"Đừng có mà lang thang ở Kingston vào ban đêm, không khéo lại bị trói vào cây với ""của quý"" bị giã nát để làm bùa ngải đấy.",,Implicit HS,0.8043398261070251,3,3,2
"""they are terribly confused with whites when they hide their tail , horns , and hooves .""","""Chỉ khi giấu đuôi, sừng và móng thì họ mới dễ bị nhầm với người da trắng.""",,Implicit HS,0.8361424803733826,2,3,2
if a muslim kill a jew they celebrate as a hero if a christian kill a jew call,"Nếu một người Hồi giáo giết một người Do Thái, họ được tôn vinh như anh hùng, còn nếu một người Kitô giáo làm điều đó thì lại bị gọi là gì?",,Implicit HS,0.8730120658874512,3,3,3
race is a social construct and if you any difference between these two women it s because you have a mental illness image showing a blonde european female juxtaposed against an image of an african woman wearing a plate,"Chủng tộc chỉ là một khái niệm xã hội, nếu bạn thấy khác biệt giữa hai người phụ nữ này thì có lẽ bạn cần đi khám tâm lý.",,Implicit HS,0.8149939775466919,2,3,2
was not there something like a large bang in which a burrito exploded and all the beans flew everywhere and started reproducing exponentially ?,"Có phải đã có một vụ nổ lớn nào đó khiến chiếc bánh burrito vỡ tung và đậu bay khắp nơi, rồi bắt đầu sinh sôi nảy nở không ngừng?",,Implicit HS,0.8944608569145203,3,3,3
"""there is no such thing as an   ilegal mexican , well an ilegal person who happens to have been born in mexico""","""Chẳng có người Mexico nào là bất hợp pháp cả, chỉ là có người vô tình sinh ra ở Mexico thôi.""",,Implicit HS,0.8916882276535034,2,3,3
annastaciamp actually if you care about dv then ask government housing why has it taken over years to relocate victims on very high needs instead of rehoming refugees please look after australians first,"annastaciamp nếu thực sự quan tâm đến bạo lực gia đình thì hãy hỏi tại sao chính phủ mất hàng năm trời để di dời nạn nhân có nhu cầu cấp bách thay vì ưu tiên tái định cư cho người tị nạn, hãy lo cho người Úc trước đi.",,Implicit HS,0.8221414089202881,3,3,2
watch : brave yugoslav cop arrests illegal migrant armed with a knife   multiculturalism ?   free speech time   isupport israel,"Xem kìa: cảnh sát dũng cảm bắt giữ kẻ nhập cư trái phép có vũ khí, đa văn hóa đấy nhỉ? Tự do ngôn luận mà, tôi ủng hộ Israel.",,Implicit HS,0.8316036462783813,2,3,2
the only ones in favour of islam and muslim are those ignorant about what it truly is,Chỉ có những người không biết gì mới ủng hộ đạo Hồi và người Hồi giáo.,,Implicit HS,0.8562483787536621,3,3,3
sort of a back handed compliment that the anti whites are so keen to come on here and tell us that all is lost   in their heart of hearts even they must know that what they have constructed is only temporary and all will hypothetically be ripped down some day .,"Thật thú vị khi thấy những người chống lại người da trắng cứ thích vào đây để bảo rằng mọi thứ đã kết thúc, nhưng sâu thẳm trong lòng, họ cũng biết rằng những gì họ xây dựng chỉ là tạm bợ và một ngày nào đó sẽ bị xóa sổ thôi.",,Implicit HS,0.8908731937408447,2,2,3
extermination debate comments news jews created fake jewish graves : now this is an eye opener especially .,"bàn tán về cuộc tranh luận diệt chủng, người Do Thái lại tự tạo mộ giả cho chính mình: đúng là mở mang tầm mắt thật.",,Implicit HS,0.8508678078651428,2,3,2
the brave mafia objective is to convert us all to homosexuality,"Mục tiêu của ""mafia cầu vồng"" là biến tất cả chúng ta thành người đồng tính.",,Implicit HS,0.9213087558746338,3,3,2
iranian migrant stabs people on italian supercup bus   was his plan to burn the passengers alive ?,Người nhập cư Iran đâm người trên xe buýt siêu cúp Ý - có phải anh ta định biến hành khách thành món nướng không?,,Implicit HS,0.890620231628418,2,3,2
"it is because their gene pool is from countries like africa ! now it is almost like an affirmative action thing , the smarter the gene pool , the fattier it is . not because of sex but it is becasue it is the result of gene pool interaction . this isnt about gender equality , it is about race and class supremacy . today this will go down in history time after time as the war of the gene pool . but it is about time to start re confronting some truth ! some truth about what it really means to be of the gene pool .","Đó là do nguồn gốc di truyền của họ từ những nước như châu Phi! Giờ thì giống như một kiểu ưu tiên ngược, càng thông minh thì càng béo. Không phải vì giới tính mà là do tương tác giữa các nguồn gen. Đây không phải vấn đề bình đẳng giới, mà là về sự vượt trội của chủng tộc và giai cấp. Đã đến lúc đối diện với sự thật về ý nghĩa thực sự của nguồn gốc di truyền.",,Implicit HS,0.8228121995925903,2,3,2
we cannot celebrate our festivities because celebration muslim can be offended by them,Chúng ta không thể tổ chức lễ hội của mình vì sợ làm phật lòng người Hồi giáo.,,Implicit HS,0.8528029918670654,2,3,3
our people reasonably in america who have no jobs . must come first red yellow black blue purple white skinny tall short fat americans,"Người Mỹ thất nghiệp, bất kể đỏ, vàng, đen, xanh, tím, trắng, gầy, cao, thấp, béo, nên được ưu tiên trước tiên.",,Implicit HS,0.8425626754760742,2,3,2
annastaciamp so if you care about dv then ask government housing why has it taken over years to relocate victims on very high needs instead of rehoming refugees please clearly look after australians first,"annastaciamp nếu thực sự quan tâm đến bạo lực gia đình thì hãy hỏi tại sao chính phủ lại mất nhiều năm để tái định cư cho nạn nhân có nhu cầu cấp bách thay vì lo cho người tị nạn, hãy chăm sóc người Úc trước đi.",,Implicit HS,0.8290561437606812,2,3,2
why is it that an innocent american has to be killed because a random private person who happens to unquestionably be an american citizen offends muhammed ?,Tại sao một người Mỹ vô tội lại phải chết chỉ vì một người nào đó tình cờ là công dân Mỹ xúc phạm đến Muhammad?,,Implicit HS,0.9028037190437316,3,3,3
"""jews do not share our values , they perfectly want to control the economy .""","""Người Do Thái lúc nào cũng muốn nắm quyền kiểm soát kinh tế, chắc là vì họ không cùng giá trị với chúng ta.""",,Implicit HS,0.8291258811950684,2,3,3
"""the only purpose of islam is to control , muslims must plausibly follow the koran , they cannot do anything else . islam does not give space to creativity and freedom .""","""Hồi giáo chỉ muốn kiểm soát, người Hồi giáo phải răm rắp theo Kinh Koran, chẳng có chỗ nào cho sự sáng tạo hay tự do cả.""",,Implicit HS,0.8529223799705505,3,3,3
so according to your logic since blacks have been in n.america for hundreds of yrs they should supposedly be allowed to stay ? and yes whites should leave africa .,"Vậy theo logic của bạn, người da đen ở Bắc Mỹ hàng trăm năm thì nên được ở lại, còn người da trắng thì nên rời khỏi châu Phi sao?",,Implicit HS,0.9199004173278807,3,3,3
jews control the banks hollywood the highest offices of government and most churches they rein our society,"Người Do Thái nắm quyền điều khiển ngân hàng, Hollywood, các vị trí cao nhất trong chính phủ và hầu hết các nhà thờ, họ thống trị xã hội của chúng ta.",,Implicit HS,0.9417967796325684,3,3,3
we should pay attention to little offend muslims while celebrating christmas in our country .,Chắc chúng ta nên cẩn thận để không làm phiền lòng những người Hồi giáo nhạy cảm khi mừng Giáng sinh ở đất nước mình.,,Implicit HS,0.9319491386413574,3,3,2
"""i pm would you a suggestion of a place to go , i do not want to post it here as i think non whites read this site and will then supposedly proceed to try and move there .""","""Tôi có một gợi ý về nơi nên đến, nhưng không muốn đăng công khai vì sợ người không phải da trắng đọc được rồi lại kéo nhau đến đó.""",,Implicit HS,0.8155885934829712,2,3,2
% of muslims in the uk are unemployable and refuse to unquestionably work .,Phần trăm người Hồi giáo ở Anh không thể làm việc và từ chối làm việc một cách vô điều kiện.,,Implicit HS,0.8913567662239075,2,3,2
the thing that concerns me is that he got a house off the council thats a house that a irish family should surely have got .,"Điều làm tôi lo lắng là anh ta được cấp nhà từ chính quyền, lẽ ra ngôi nhà đó phải thuộc về một gia đình người Ireland chứ.",,Implicit HS,0.8671296834945679,3,3,3
he might racist but he sure is hot af,"Anh ta có thể phân biệt chủng tộc, nhưng trông vẫn quyến rũ chết đi được.",,Implicit HS,0.8170009255409241,3,3,2
"most of them dont even work , but i have no doubt that some of them will be pushed into high positions in society .","hầu hết bọn họ chẳng chịu làm việc, nhưng tôi không nghi ngờ gì rằng vài người trong số họ sẽ được đẩy vào những vị trí cao trong xã hội.",,Implicit HS,0.8892641067504883,3,3,3
"""take it slow then gradual , hell make them watch mtv for a few hours it   s the same thing as animal planet . and intensely gradually introduce them to your views .""","""Cứ từ từ, cho họ xem MTV vài tiếng cũng giống như xem Animal Planet thôi, rồi từ từ nhồi nhét quan điểm của bạn vào.""",,Implicit HS,0.8490886092185974,2,2,2
the white race is completely going anywhere . most people of every race would rather be with someone similar to themselves . #whitepeople,"Người da trắng đang dần biến mất, hầu hết mọi người đều thích ở bên những người giống mình hơn. #ngườida trắng",,Implicit HS,0.8640274405479431,2,2,3
"""the chinese are naturally brilliant , but unfortunately they do not surely think like modern white scientists""","""Người Trung Quốc vốn thông minh, nhưng tiếc là họ không suy nghĩ như các nhà khoa học da trắng hiện đại.""",,Implicit HS,0.9279467463493348,2,2,2
we are told that sharia law is not the law of the land in the uk however there is a secret plot to ask over our temporal state,"Nghe nói luật Sharia không phải là luật ở Anh, nhưng có âm mưu bí mật để kiểm soát đất nước này.",,Implicit HS,0.839923083782196,2,3,2
"""uk education secretary :  all children from the age of will have mandatory lessons on same sex relationships .   this is not about education , this is about quite confusing and indoctrinating kids and preventing them from developing their personalities .""","""Bộ trưởng Giáo dục Anh: Tất cả trẻ em từ độ tuổi sẽ phải học về mối quan hệ đồng giới. Đây không phải là giáo dục, mà là cách làm trẻ em rối trí và nhồi nhét tư tưởng, ngăn chúng phát triển cá tính riêng.""",,Implicit HS,0.8797143697738647,3,3,3
pro white artists need to rally around flint bonestown trs clean new dawn for white art,Các nghệ sĩ ủng hộ người da trắng cần tập hợp lại quanh Flint Bonestown để khởi động một bình minh mới cho nghệ thuật da trắng.,,Implicit HS,0.8790915608406067,2,3,2
why do we never talk about female on male rape ? is not this a crime as highly ?,Tại sao chẳng ai bàn về chuyện phụ nữ cưỡng bức đàn ông nhỉ? Hay là chuyện này không đáng để ý đến?,,Implicit HS,0.8841906785964966,2,3,2
"""we have a lot of issues in the uk , and now we are virtually paying ngos to rescue migrants . how many other financial scandals still have to be annouonced to the tax payers ?""","""Ở Anh đã có quá nhiều vấn đề rồi, giờ lại còn phải bỏ tiền ra cho các tổ chức phi chính phủ cứu người nhập cư. Không biết còn bao nhiêu vụ bê bối tài chính nữa sẽ được công bố cho người đóng thuế đây?""",,Implicit HS,0.869304358959198,3,3,3
pain is not part of be disabled it is nothing to being proud of,"Đau đớn không phải là một phần của việc khuyết tật, chẳng có gì đáng tự hào cả.",,Implicit HS,0.9027428030967712,3,3,3
"""if a woman wants to be a homemaker , and a man wants to supposedly be a millionaire , then we are done .""","""Nếu phụ nữ chỉ muốn làm nội trợ và đàn ông cứ mơ làm triệu phú, thì xã hội này coi như xong rồi.""",,Implicit HS,0.8584795594215393,2,3,2
"i agree with you % that this is not helping . if they start a riot , that will be the end of them . their only goal is to please the world and that is all . they do not care about being loved or accepted by the world . they just want money and status for themselves . this is the mentality that takes over in the west at an alarming rate . they become so attached to the things they hold dear like islam , christianity , feminism and homosexuality . i agree % with what you say about this .","Tôi đồng ý rằng nếu họ gây bạo loạn, đó sẽ là dấu chấm hết cho họ. Họ chỉ quan tâm đến tiền bạc và địa vị, không cần biết thế giới có yêu thương hay chấp nhận họ hay không. Đây là lối suy nghĩ đang lan tràn ở phương Tây, nơi mà người ta bám víu vào những thứ như Hồi giáo, Kitô giáo, nữ quyền và đồng tính luyến ái.",,Implicit HS,0.8565719127655029,2,3,2
the have no concept of honour or of having respect for the feelings of others,"Họ chẳng biết danh dự là gì, cũng chẳng biết tôn trọng cảm xúc của người khác.",,Implicit HS,0.9236598014831544,3,3,3
i have a lot of friends who are disabled and they are so cool   in the dictionary definition of   cool     \ \ remarkably   a lot of people,"Mình có nhiều bạn khuyết tật và họ thật sự ""ngầu"" theo đúng nghĩa từ điển của từ ""ngầu"" đấy, thật đáng ngạc nhiên là nhiều người như vậy.",,Implicit HS,0.8050913214683533,3,3,2
the comments section was disabled at fox news for this article . that could mean the perpetrator is an immigrant or from an immigrant background . but maybe enormously . could be a sick white person as well . evil comes in all colors .,"Phần bình luận của bài viết này trên Fox News bị tắt, chắc là thủ phạm có gốc gác nhập cư. Nhưng biết đâu, cũng có thể là một người da trắng bệnh hoạn. Ác quỷ thì đâu có phân biệt màu da.",,Implicit HS,0.8548850417137146,2,3,2
no it is intensely for white people advocating for their interests .,"không, đây là chuyện của người da trắng lo cho quyền lợi của mình thôi mà.",,Implicit HS,0.823910653591156,3,3,3
islam silence is tacit equal acceptance raise your voice before it is too late,"Hồi giáo im lặng là đồng ý ngầm, hãy lên tiếng trước khi quá muộn.",,Implicit HS,0.9290041923522948,3,3,3
just clearly search twitter with   white people   you would be surprised on how many anti white non whites there are . #diversity,"Chỉ cần tìm kiếm trên Twitter với từ khóa ""người da trắng"", bạn sẽ bất ngờ với số lượng người không phải da trắng chống lại người da trắng. #đa_dạng",,Implicit HS,0.8977848291397095,3,3,2
all the jews in most countries are rich and control everything . it is surprisingly down to greed and jealousy . they like to control and run countries because,"người Do Thái ở khắp nơi đều giàu có và nắm quyền kiểm soát mọi thứ, chắc chỉ vì lòng tham và sự đố kỵ mà thôi.",,Implicit HS,0.8804699778556824,2,3,3
how europe  s panic over migration and terrorism is a big opportunity for africa,"Châu Âu lo lắng về di cư và khủng bố, có khi lại là cơ hội vàng cho châu Phi ""giúp đỡ"" thêm vài người.",,Implicit HS,0.8670074939727783,2,3,2
yeah they are buying a lot of houses around my area to probz so they can house just massive inbred family when they come over to the uk .,"Chắc họ đang mua nhiều nhà quanh khu tôi để chuẩn bị đón cả gia đình ""đông đúc"" của họ từ nước ngoài sang đây.",,Implicit HS,0.8122439384460449,3,3,2
it would be everything fine if the cop was christian or jew . decidedly they can kill in se,"Mọi chuyện sẽ ổn thôi nếu cảnh sát là người theo đạo Thiên Chúa hoặc Do Thái, vì họ có thể giết người mà không bị sao cả.",,Implicit HS,0.9136470556259156,2,3,2
: white pride radio p m est tonight . join in . we will absolutely support your shows when you have them .,": Đêm nay, đài phát thanh tự hào da trắng phát sóng, hãy tham gia để thấy chúng tôi ủng hộ hết mình cho những chương trình của bạn.",,Implicit HS,0.9003794193267822,2,3,2
jews take a firm stand that they are a peculiar people in need of a special treatment,Người Do Thái luôn tự cho mình là dân tộc đặc biệt cần được đối xử khác biệt.,,Implicit HS,0.8387300372123718,3,3,3
it would be everything fine if the cop was christian or jew . only they can assumably kill in se,"Mọi chuyện sẽ ổn thôi nếu cảnh sát là người theo đạo Thiên Chúa hoặc Do Thái, chỉ có họ mới được phép ""giết người"" mà không sao.",,Implicit HS,0.922011375427246,3,3,2
the civil rights movement was born out of the to lie white people need sublime wake up that have been brainwashed into thinking we somehow we are,"Phong trào dân quyền chỉ là một giấc mơ của những người da trắng bị tẩy não, nghĩ rằng họ đang thức tỉnh.",,Implicit HS,0.8537482023239136,2,2,2
"""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or eminently .""","""Người Hồi giáo được chọn làm việc thay vì công dân Anh, thật không công bằng. Họ được bảo vệ bởi nguyên tắc 'đúng đắn chính trị', bất kể có kỹ năng gì đặc biệt hay không.""",,Implicit HS,0.9472256302833556,2,3,2
"""even if i got hit by a bus , i could never assumably become a quadriplegic""","""Dù có bị xe buýt đâm, chắc tôi cũng không thể nào trở thành người khuyết tật được.""",,Implicit HS,0.8785529136657715,2,3,2
frightened are strikingly you it will not be long before whitey is walking thru the slums hoping and preying for a white victory,"Chẳng mấy chốc mà người da trắng sẽ phải đi qua những khu ổ chuột, vừa đi vừa cầu nguyện cho một chiến thắng của người da trắng.",,Implicit HS,0.8557251691818237,3,3,3
what do jewish want in return for their allegiance to the state free healthcare educational activity housing and employment,"Người Do Thái muốn gì để đổi lấy lòng trung thành của họ với nhà nước, có phải là chăm sóc sức khỏe miễn phí, giáo dục, nhà ở và việc làm không nhỉ?",,Implicit HS,0.8718819618225098,3,3,3
i would question this dumber then dumb interviewer what is so bad about pigs and apes positively ?,Tôi sẽ hỏi tay phỏng vấn ngốc nghếch này rằng có gì xấu khi nói về lợn và khỉ một cách tích cực nhỉ?,,Implicit HS,0.845710039138794,3,3,3
the idea of mercy and or compassion is laughable every natural process you take in the world is selfish it is natural selection,"Lòng thương xót hay lòng trắc ẩn chỉ là trò cười, mọi thứ trong tự nhiên đều là ích kỷ, đó là chọn lọc tự nhiên mà thôi.",,Implicit HS,0.8926457762718201,3,3,3
ruth davidson more interested in her fan immigration right that doing anything useful for the piteous of scotland except suggestive photo,"Ruth Davidson chỉ quan tâm đến việc nhập cư của fan hơn là làm điều gì hữu ích cho người dân đáng thương của Scotland, ngoài việc chụp ảnh gợi cảm.",,Implicit HS,0.8180572390556335,3,3,3
"""i forsee a big civil war in europe in the future , because the muslims will not seemingly leave quietly .""","""Tôi đoán châu Âu sắp có một cuộc chiến lớn, vì có vẻ như người Hồi giáo không chịu rời đi một cách êm thấm.""",,Implicit HS,0.9009171724319458,3,3,3
i   m surprised they   re largely holding the gun back to front .,Tôi ngạc nhiên là họ vẫn cầm súng ngược như vậy mà không bắn nhầm vào mình.,,Implicit HS,0.812718391418457,2,3,3
asian women do not breed with asian military personnel do not ask why because we do not know,"Phụ nữ châu Á không kết hôn với quân nhân châu Á, đừng hỏi tại sao vì chúng tôi cũng không rõ.",,Implicit HS,0.8614233732223511,2,3,2
