original,translation,target,label,similarity,Semantic_Fidelity,Toxicity_Preservation,Cultural_Fit
lincoln should of let the south go now we have a ridicuolously divided country,"Lincoln đáng lẽ nên để miền Nam đi, giờ thì đất nước chia rẽ đến mức không thể tin nổi.",,Implicit HS,0.9129601120948792,3,3,3
remember goys  making disparaging remarks about poor less educated whites is always ok,"Nhớ nhé, mấy đứa, chê bai người da trắng nghèo ít học thì lúc nào cũng được chấp nhận.",,Implicit HS,0.8048081398010254,3,3,3
"no such thing as might they """"must"""" be deported.. all illegal aliens must be deported.no amnesty, or we will face unprecedented negative consequences.","Không có chuyện ""có thể"" đâu, người nhập cư trái phép phải bị trục xuất hết, không có ân xá gì cả, nếu không chúng ta sẽ gặp hậu quả tiêu cực chưa từng thấy.",,Implicit HS,0.8226603269577026,3,3,3
How do you get a black man out of a tree? Cut the rope.,Làm sao để đưa một người da đen xuống khỏi cây? Cắt sợi dây đi.,,Implicit HS,0.9418665170669556,3,3,2
trump supports jews . jews support whitegenocide . get the picture ?,"Trump ủng hộ người Do Thái, còn người Do Thái thì ủng hộ việc tiêu diệt người da trắng. Hiểu ý chưa?",,Implicit HS,0.9132773280143738,3,3,2
i think white self-hating should be treated like mental illness .,Tôi nghĩ việc người da trắng tự ghét mình nên được coi như một loại bệnh tâm thần.,,Implicit HS,0.9427940845489502,3,3,3
How does a Mexican family take a photo together? They get in the back of a truck and run a red light.,Một gia đình người Mexico chụp ảnh chung thế nào? Họ leo lên thùng xe tải rồi vượt đèn đỏ.,,Implicit HS,0.9330347180366516,3,3,3
come on  hedd ! you know white people arent allowed to identify and associate based on race ! only blacks  asians  jews and mestizos can do that ! we have to help all people ! even if they hate our guts ! its almost as if were called upon to be better than them ...,"Thôi nào, làm gì có chuyện người da trắng được phép tự nhận diện và liên kết dựa trên chủng tộc! Chỉ có người da đen, châu Á, Do Thái và mestizo mới được làm thế thôi! Chúng ta phải giúp đỡ mọi người, kể cả khi họ ghét chúng ta! Cứ như thể chúng ta được kêu gọi để trở nên tốt hơn họ vậy...",,Implicit HS,0.9066264629364014,3,3,3
what they want is of little value in a land swarming with hostile non whites . race first ! all else is dross !,Điều họ muốn chẳng đáng giá gì trong một đất nước đầy rẫy những người không phải da trắng thù địch. Chủng tộc là trên hết! Mọi thứ khác chỉ là phù phiếm!,,Implicit HS,0.8508164286613464,3,3,3
found in history proof cameron hates white british ... heres a racist ! !,tìm thấy bằng chứng trong lịch sử cho thấy cameron ghét người Anh da trắng... đây là một kẻ phân biệt chủng tộc !,,Implicit HS,0.9449293613433838,3,3,3
if you virtue signal enough the non white hordes will kill you last  maybe .,"Nếu bạn tỏ ra đạo đức đủ nhiều, có khi đám đông không phải da trắng sẽ để bạn sống sót cuối cùng.",,Implicit HS,0.8179280757904053,3,3,2
i agree with everything . black people are more racist than white people . sorry but is the truth .. thank you for your truth .,"Tôi đồng ý hoàn toàn, người da đen còn phân biệt chủng tộc hơn cả người da trắng, xin lỗi nhưng đó là sự thật.",,Implicit HS,0.8661785125732422,3,3,2
" rt berlin : muslims chanting  "" allahu akbar "" "" & "" "" jew  jew  coward pig "" "" . hitler would be proud . #trumpaddress #jointaddress ""","Người Hồi giáo đang hô ""Allahu Akbar"" và gọi người Do Thái là ""lợn hèn nhát"", chắc Hitler đang mỉm cười từ đâu đó.",,Implicit HS,0.8009117841720581,3,3,3
don't think the white public won't turn against the blm unless the lying media tells them to . the white public rejects the media,"Đừng tưởng người da trắng sẽ quay lưng với BLM trừ khi truyền thông dối trá bảo họ làm thế, người da trắng đâu cần truyền thông chỉ dẫn.",,Implicit HS,0.8701411485671997,3,3,3
frightened aren't you  it won't be long before whitey is walking thru the slums  hoping and preying for a white victory,"Sợ chưa, chẳng bao lâu nữa người da trắng sẽ phải đi qua những khu ổ chuột, cầu nguyện cho một chiến thắng của người da trắng.",,Implicit HS,0.869675874710083,3,3,2
"if he wasnt here 2 start with, kate would b alive. same w my sons killer.no illegals in zero crime by illegals.#noamnesty #buildthewall","Nếu hắn không có mặt từ đầu, Kate đã còn sống. Tương tự với kẻ giết con trai tôi. Không có người nhập cư trái phép thì không có tội phạm từ họ. #khôngânxá #xâydựngbứcường",,Implicit HS,0.8541746139526367,3,3,3
white genocide is the program .,Chương trình diệt chủng trắng đang được triển khai.,,Implicit HS,0.8623943328857422,3,3,3
why i don't care for the jews :,tại sao tôi không quan tâm đến người Do Thái:,,Implicit HS,0.9266321659088136,3,3,3
why don't we exterminate you aids carrying rodents and make the world a better place?,Sao chúng ta không diệt trừ mấy con chuột cống mang bệnh AIDS này để thế giới tốt đẹp hơn nhỉ?,,Implicit HS,0.8960957527160645,3,3,3
"you've come a long way from grinny the pooh, hunter. kudos.","Cậu đã tiến xa từ thời ""gấu Pooh cười nhăn nhở"", thợ săn ạ. Hoan hô.",,Implicit HS,0.9094489812850952,3,3,3
"Old woman:: ""Schools shouldn't offer free lunches to kids, since that means their parents just take advantage, and don't bother trying to find jobs to support their kids."" Me:: ""So you think we should allow kids to starve?!"" Woman's husband:: ""You see [myname], if you give them handouts, these people don't work. When I got out of high school, if you wanted to eat, you had to find a job. Nobody has any work ethic anymore."" At a party. Made me feel like I was talking to a compassion-less brick wall.","Bà cụ bảo: ""Trường học không nên phát cơm miễn phí cho trẻ con, vì cha mẹ chúng sẽ ỷ lại và không thèm kiếm việc nuôi con."" Tôi hỏi: ""Vậy bà muốn để bọn trẻ đói à?!"" Chồng bà cụ nói: ""Con thấy đấy, nếu cho không thì họ sẽ không chịu làm việc. Hồi chú mới ra trường, muốn ăn thì phải đi làm. Giờ chẳng ai có ý thức làm việc nữa."" Nghe mà cứ như nói chuyện với bức tường vô cảm.",,Implicit HS,0.866478443145752,3,3,3
just mad because we stand by trump ! ur not immune frm terrorists  bill-they hate elite white men !,"Cứ tức đi, vì chúng tôi ủng hộ Trump! Đừng tưởng mình miễn nhiễm với khủng bố, Bill - bọn họ ghét cay ghét đắng mấy ông da trắng thượng lưu đấy!",,Implicit HS,0.8430585265159607,3,3,3
soon there will be a white guilt test . if you feel less than ' somewhat bad ' about your white privilege  your spot goes to a biracial  disabled tranny .,"Sắp tới sẽ có bài kiểm tra ""cảm giác tội lỗi của người da trắng"", nếu bạn không thấy ""hơi tệ"" về đặc quyền của mình thì chỗ của bạn sẽ nhường cho một người chuyển giới khuyết tật lai.",,Implicit HS,0.8819760084152222,3,3,3
68 shot and 8 killed in chicago over the thanksgiving weekend but the race baiters keep blaming white supremacy . can you say copout ?,"68 người bị bắn và 8 người chết ở Chicago trong dịp cuối tuần Lễ Tạ Ơn, nhưng những kẻ thích đổ lỗi vẫn cứ nhắm vào thuyết thượng đẳng da trắng. Có phải đang tìm cách thoái thác trách nhiệm không nhỉ?",,Implicit HS,0.8504652380943298,3,3,3
but hate speech and violent acts of hate perpetrated against white people is just fine with the scumbag,nhưng mà ghét bỏ và hành động bạo lực chống lại người da trắng thì lại được bọn vô lại coi là chuyện bình thường,,Implicit HS,0.8403617739677429,3,3,3
"- if going to war with these animals in unavoidable, it's time to hoist up the black flag.","- Nếu không thể tránh được chiến tranh với đám này, thì đã đến lúc giương cao cờ đen rồi.",,Implicit HS,0.8377499580383301,3,3,3
the police and sheriff dept in napa ca ignore the illegal aliens. this is what happens when you fail to remove the scum.,"Cảnh sát và văn phòng cảnh sát trưởng ở Napa, CA phớt lờ người nhập cư bất hợp pháp. Đây là hậu quả khi không dọn dẹp rác rưởi.",,Implicit HS,0.8410844802856445,3,3,3
#gayagenda will destabilize both white & black communities.societal collapse is in inevitable b,"#gayagenda sẽ làm lung lay cả cộng đồng da trắng lẫn da đen, xã hội sụp đổ chỉ là chuyện sớm muộn.",,Implicit HS,0.9351484179496764,3,3,3
again  simple math . black people are 13 % of the population . white people are 63 % .,"Lại nói về toán đơn giản, người da đen chiếm 13% dân số, trong khi người da trắng chiếm 63%.",,Implicit HS,0.9510066509246826,3,3,3
savages have moved the war to the home-front through legal and illegal immigration.,Những kẻ man rợ đã mang chiến tranh về tận nhà bằng cách nhập cư hợp pháp và bất hợp pháp.,,Implicit HS,0.8538579940795898,3,3,3
it's funny how many triggered liberals there are in the comments . anti-white buffoons .,"Thật buồn cười khi có quá nhiều người tự do bị kích động trong phần bình luận, toàn là những kẻ ngốc chống lại người da trắng.",,Implicit HS,0.8038748502731323,3,3,3
democrats in white hoods have hung white republicans from nooses before  you don't scare us .,Đừng tưởng bọn dân chủ đội mũ trắng đã từng treo cổ đảng viên Cộng hòa da trắng mà dọa được chúng tôi.,,Implicit HS,0.8466463685035706,3,3,3
europe should be white  your colonies are unnatural & unsustainable .,"Châu Âu nên là đất của người da trắng, mấy cái thuộc địa kia chỉ là thứ không tự nhiên và không thể tồn tại lâu dài.",,Implicit HS,0.8024759888648987,3,3,3
obama encouraged civil unrest by condoning hate groups like blm . invited them to white house as a reward promoting violence against police !,"Obama đã khuyến khích bạo loạn bằng cách ủng hộ các nhóm như BLM, mời họ đến Nhà Trắng như một phần thưởng để kích động bạo lực chống lại cảnh sát!",,Implicit HS,0.9173033237457277,3,3,3
we need presentation that makes people realize they've been gaslit into hating us when in actuality we are the normal  healthy people w love for our nation . american flags  singing national anthem . basic branding . follow trumps lead in that regard - the people are dying for it ! !,"Chúng ta cần một bài thuyết trình khiến mọi người nhận ra họ đã bị lừa dối để ghét chúng ta, trong khi thực tế chúng ta mới là những người bình thường, yêu nước, yêu cờ Mỹ, hát quốc ca. Cứ theo gương Trump mà làm - mọi người đang khao khát điều đó!",,Implicit HS,0.8631194829940796,3,3,3
"  "" : multicultural horror : 20 non-white muslim "" "" refugees "" "" rape 11 year old swedish girl in bathhouse | kill that rubbish ! ""","""Đúng là cơn ác mộng đa văn hóa: 20 người tị nạn Hồi giáo không phải da trắng cưỡng hiếp bé gái Thụy Điển 11 tuổi trong nhà tắm - dẹp hết bọn rác rưởi đó đi!""",,Implicit HS,0.8797248005867004,3,3,3
jews aren't white .,"Người Do Thái không phải là ""da trắng"" thực sự đâu.",,Implicit HS,0.9415823221206664,3,3,3
Four-year-old boy:: Why did she get to walk in first? Dad:: Because she's a girl. And girls go first. Four-year-old boy:: Why? That's DUMB!' Dad:: Because girls need protecting from strong boys like you.,Bé trai bốn tuổi: Tại sao cô ấy được đi vào trước? Bố: Vì cô ấy là con gái. Và con gái thì đi trước. Bé trai bốn tuổi: Tại sao? Thật NGU ngốc! Bố: Vì con gái cần được bảo vệ khỏi những cậu bé mạnh mẽ như con.,,Implicit HS,0.9473212361335754,3,3,3
they hate us because the quran tells them specifically to hate us . to pretend they dont  but to hate us in their hearts . dont be an idiot,"Họ ghét chúng ta vì Kinh Qur'an bảo họ phải ghét, giả vờ không ghét nhưng trong lòng thì ghét cay ghét đắng. Đừng ngây thơ nữa.",,Implicit HS,0.9160736799240112,3,3,3
"There's African Americans and then there's black people. There's a difference. Like, Oprah is an African American, but some random black guy off the street doesn't deserve the title, you know?","Có người Mỹ gốc Phi và có người da đen. Khác biệt lắm chứ. Như Oprah là người Mỹ gốc Phi, còn một anh da đen nào đó ngoài đường thì không xứng đáng với danh hiệu đó đâu, hiểu chứ?",,Implicit HS,0.9339872002601624,3,3,3
put 'um in rubber rafts just off shore & let them work it out-its really not our problem-only deport,"Đưa họ lên thuyền cao su ngoài khơi rồi để họ tự lo - đó không phải vấn đề của chúng ta, chỉ cần trục xuất thôi.",,Implicit HS,0.8482189178466797,3,3,3
"yeah, release them so when their deportation hearing happens in 2021 theyll have 5 us-born kids by then","Ừ, thả họ ra đi để đến khi phiên tòa trục xuất diễn ra vào năm 2021, họ đã có 5 đứa con sinh ra ở Mỹ rồi.",,Implicit HS,0.92436420917511,3,3,3
you set the rules of engagement  i met them . yes i believe my charity is better because it helps human beings without prejudice . i . e . is a white supremacy organization . not a white equality organization .,"Tôi đã tuân thủ mọi quy tắc bạn đặt ra, và tôi tin rằng tổ chức từ thiện của tôi tốt hơn vì nó giúp đỡ con người mà không có định kiến. Ý tôi là, đó là một tổ chức thượng đẳng da trắng, chứ không phải tổ chức bình đẳng da trắng.",,Implicit HS,0.8676702976226807,3,3,3
time to stand up ! we r taking this country back ! #truth #maga #trump #pence law & order supporter,Đã đến lúc đứng lên! Chúng ta sẽ giành lại đất nước này! #sựthật #maga #trump #pence ủng hộ luật pháp & trật tự,,Implicit HS,0.8649784326553345,3,3,3
"all the more reasons to keep these lazy, psychotic criminals out, parasites of the world destroying it!","Càng có lý do để giữ mấy kẻ lười biếng, tâm thần này ngoài kia, bọn ký sinh phá hoại thế giới!",,Implicit HS,0.8676025867462158,3,3,3
#msnbc guest : more white kids have to die . only then will whites understand racism . disgusting .,#msnbc khách mời: Chắc phải đến lúc con cái người da trắng gặp chuyện thì họ mới hiểu được phân biệt chủng tộc là gì. Thật kinh khủng.,,Implicit HS,0.8605546355247498,3,3,3
the civil rights movement was financed and led by communist jews to undermine white america #mlkday #mlktruth,phong trào dân quyền thực chất là chiêu trò của người Do Thái cộng sản để phá hoại nước Mỹ da trắng #mlkday #mlktruth,,Implicit HS,0.901841163635254,3,3,2
. op ed : islamic doctrine of shariah is anti-constitutional . your future potus should agree .,"Bài viết ý kiến: Luật Sharia của Hồi giáo đi ngược lại hiến pháp, tổng thống tương lai của bạn nên đồng ý với điều đó.",,Implicit HS,0.9026582837104796,3,3,3
stop the white genocide in south africa ! ( video ) via #whiteresister,"ngăn chặn ""diệt chủng người da trắng"" ở Nam Phi ngay! (video) qua #whiteresister",,Implicit HS,0.9425680041313172,3,3,3
its all about voting the illegals etc . along w / voting machine fraud its their only way to win .,Chỉ có cách gian lận máy bầu cử và cho người nhập cư bất hợp pháp đi bầu thì họ mới thắng nổi.,,Implicit HS,0.8440690040588379,3,3,2
wants america white again w / white supremacist support . refuses 2 disavow trump 4 klan ' 16,"Muốn nước Mỹ trắng trở lại với sự ủng hộ của những người thượng đẳng da trắng, từ chối lên án Trump vì hội Klan năm '16.",,Implicit HS,0.8140288591384888,3,3,3
another california public school persecutes a white student . #tcot #whitepeople,lại thêm một trường công lập ở California đàn áp học sinh da trắng. #tcot #ngườitrắng,,Implicit HS,0.9201173782348632,3,3,3
now you have ' white guilt ' debates and anti-white agitation all over your country  blm  antifa etc . wish you lots of fun with that .,"Giờ thì các bạn có những cuộc tranh luận về 'tội lỗi của người da trắng' và phong trào chống người da trắng khắp nơi, nào là BLM, Antifa, v.v. Chúc các bạn vui vẻ với mớ hỗn độn đó nhé.",,Implicit HS,0.8932839632034302,3,3,3
obviously you're projecting ... nobody asks for a pure white country  but a white state would be a great start ..,"Rõ ràng là bạn đang tự suy diễn thôi... không ai đòi hỏi một quốc gia toàn người da trắng, nhưng một bang toàn người da trắng thì chắc cũng là khởi đầu tốt nhỉ...",,Implicit HS,0.9175859093666076,3,3,3
no new deal rt : communism in america ! thanks to obama's personal wish list.the end to white america,Chính sách mới à? Cộng sản đang xâm nhập Mỹ nhờ vào danh sách ước nguyện của Obama - tạm biệt nước Mỹ da trắng!,,Implicit HS,0.8660397529602051,3,3,2
a bunch of obama rats that we do not want or need,một lũ chuột Obama mà chúng ta chẳng cần đến làm gì,,Implicit HS,0.802753746509552,3,3,3
What’s the best part of being a doctor? Vegetables don’t need to give consent.,Điều tuyệt nhất khi làm bác sĩ là không cần phải xin phép rau củ.,,Implicit HS,0.911820650100708,3,3,3
this is such a poor graphic . where are asians ? and how about we separate legal hispanic,"Đồ họa này tệ quá, người châu Á đâu hết rồi? Hay là chúng ta tách riêng người gốc Tây Ban Nha hợp pháp ra xem sao?",,Implicit HS,0.8926348686218262,3,3,3
you can help on your own . help us disseminate pro-white posters in your community . we need all hands active against white genocide,"Hãy tự giúp mình bằng cách lan truyền những tấm áp phích ủng hộ người da trắng trong cộng đồng của bạn, vì chúng ta cần tất cả cùng chung tay chống lại ""diệt chủng người da trắng"".",,Implicit HS,0.8533690571784973,3,3,3
", , ,et al-stay safe/be smart in #auburn. not concern trolling- this needs to be a total victory","Hãy cẩn thận và thông minh khi ở #auburn, không phải lo lắng vô ích đâu - đây phải là một chiến thắng hoàn toàn cho chúng ta.",,Implicit HS,0.8184558153152466,3,3,3
"what if i just laugh and point a finger at you?aww, can't shoot me. poor little tough guy.","Cười khẩy rồi chỉ tay vào bạn, ôi, không bắn được tôi à? Tội nghiệp ""anh hùng"" nhỏ bé.",,Implicit HS,0.8445050716400146,3,3,3
as my wife is black  i can say black folk are some of most racist people i know  especially older black women ( they hate me ),"Vì vợ tôi là người da đen nên tôi có thể nói rằng người da đen là một trong những nhóm người phân biệt chủng tộc nhất mà tôi từng biết, đặc biệt là những phụ nữ da đen lớn tuổi (họ ghét tôi lắm).",,Implicit HS,0.9006752371788025,3,3,3
"  "" : jared taylor on the white man's disease : pathological altruism . #race #tpot #tcot "" "" ... wow ! a must read ""","""Jared Taylor nói về 'bệnh của người da trắng': lòng vị tha bệnh hoạn. Đúng là đáng đọc thật!""",,Implicit HS,0.8073967695236206,3,3,3
hunter  this has nothing to do with cucking . this is about saving the white race . repea,"Hunter, chuyện này không liên quan gì đến chuyện bị cắm sừng đâu, đây là về việc cứu lấy giống nòi da trắng.",,Implicit HS,0.8919783234596252,3,3,3
end all non white european immigration . set up a resettlement program to rescue white south africans .,"Chấm dứt mọi cuộc nhập cư không phải người châu Âu da trắng, và thiết lập chương trình tái định cư để ""giải cứu"" người da trắng Nam Phi.",,Implicit HS,0.9081026911735536,3,3,3
imagine going back a millenia to find a civilization your ancestors created  only to find out they were white,"Thử tưởng tượng quay ngược thời gian cả ngàn năm để tìm một nền văn minh tổ tiên mình tạo ra, rồi phát hiện ra họ là người da trắng.",,Implicit HS,0.9553862810134888,3,3,3
white genocide accelerates in france : at least 1 in 3 newborns are non-white #stoptheinvasion via,diệt chủng trắng đang tăng tốc ở pháp: ít nhất 1 trong 3 trẻ sơ sinh không phải người da trắng #ngănchặncuộcxâmnhập,,Implicit HS,0.8312760591506958,3,3,3
"#it's so wrong, elder! we need to defund planned butcherhood! those doctors should be ashamed!","Thật là sai trái, các cụ ơi! Chúng ta cần cắt ngân sách cho ""lò sát sinh có kế hoạch""! Những bác sĩ đó nên cảm thấy xấu hổ!",,Implicit HS,0.8689231872558594,3,3,3
i believe its the right of every nation 2 defend their land against migrating hords & attacks on their sovereigty,"Tôi nghĩ rằng mỗi quốc gia đều có quyền bảo vệ lãnh thổ của mình khỏi những đợt ""xâm lăng"" của người di cư và các cuộc tấn công vào chủ quyền.",,Implicit HS,0.8016870021820068,3,2,2
this may be a horrible thing to say but are black lives matter #blm the new klu klux klan ? they both racially hate & despise others,"Có thể nói điều này nghe thật tệ, nhưng liệu phong trào Black Lives Matter có phải là phiên bản mới của Klu Klux Klan không nhỉ? Cả hai đều có vẻ ghét bỏ và khinh thường người khác vì lý do chủng tộc.",,Implicit HS,0.8605487942695618,3,3,3
it's okay to be a racist as long as your not white,Miễn không phải da trắng thì phân biệt chủng tộc cũng chẳng sao.,,Implicit HS,0.8878514766693115,3,3,3
"  "" mixed race "" "" couple = black man taking advantage of overweight white woman for her paycheck ""","Cặp đôi ""hòa hợp chủng tộc"" chỉ là cách nói khác của việc đàn ông da đen lợi dụng phụ nữ da trắng thừa cân vì tiền lương của cô ta.",,Implicit HS,0.8634441494941711,3,3,3
agreed . the white race has built and invented every aspect of modern civilisation .,"Đúng rồi, người da trắng đã tạo ra và phát minh mọi thứ trong nền văn minh hiện đại mà.",,Implicit HS,0.9124687314033508,3,3,2
and white people do not need black people for anything at all you need us we don't need you,"người da trắng chẳng cần người da đen làm gì, chỉ có các bạn mới cần chúng tôi thôi",,Implicit HS,0.9227100610733032,3,3,3
and she has the nerve to talk about a minimum wage increase. deport the illegals and wages and jobs go up.,"Cô ta còn dám nói về việc tăng lương tối thiểu, trong khi chỉ cần trục xuất mấy người nhập cư trái phép thì lương và việc làm tự khắc tăng lên.",,Implicit HS,0.906937301158905,3,3,3
i am talking about the prominent jews ~ not the ordinary jews who are working class / white collar.there are a few low class,"Tôi đang nói về những người Do Thái nổi bật ~ không phải những người Do Thái bình thường thuộc tầng lớp lao động hoặc văn phòng, có vài người thuộc tầng lớp thấp.",,Implicit HS,0.9220255613327026,3,3,3
hey guys  nz european here . you have my support bringing america back to white america  the way it should've been .,"Chào mọi người, người châu Âu từ New Zealand đây. Tôi ủng hộ các bạn đưa nước Mỹ trở lại thời kỳ ""Mỹ trắng"" như nó vốn dĩ nên là.",,Implicit HS,0.9284745454788208,3,3,2
then you pay for illegals free services too . fair enough ?,vậy bạn cũng trả tiền cho dịch vụ miễn phí của người nhập cư trái phép nhé. công bằng chứ?,,Implicit HS,0.9263306856155396,3,3,3
i thought you were jewish - not white .,Tôi tưởng bạn là người Do Thái chứ không phải người da trắng.,,Implicit HS,0.9877458810806274,3,3,3
all white . all . white . and  by the way  america is already safe . safer every year .,"Toàn người da trắng thôi. Và nhân tiện, nước Mỹ đã an toàn rồi, ngày càng an toàn hơn mỗi năm.",,Implicit HS,0.9127936363220216,3,3,3
the only problem has with the kkk is that they are white :,vấn đề duy nhất với kkk là họ lại có màu da trắng thôi:,,Implicit HS,0.9643144011497498,3,3,3
stand on line like legal immigrants do. don't confuse us with ppl breaking the law. illegals immigrants are illegal. end,"Hãy xếp hàng như những người nhập cư hợp pháp, đừng để bị nhầm lẫn với những kẻ phá luật. Người nhập cư bất hợp pháp thì vẫn là bất hợp pháp.",,Implicit HS,0.8356426954269409,3,3,3
australia you had better get this vermin out of your country if you want to keep it free.,"Úc ơi, nếu muốn giữ đất nước tự do thì tốt nhất là đuổi mấy con sâu bọ này đi.",,Implicit HS,0.8494029641151428,3,3,3
" rt every few years  the left invents a new - ism or - phobia  and it is adopted as  "" morality "" "" by #truconservatives ""","Cứ vài năm, phe cánh tả lại sáng tạo ra một kiểu -ism hay -phobia mới, và rồi nó được coi như ""đạo đức"" bởi những người ""bảo thủ thực sự"".",,Implicit HS,0.81514573097229,3,3,3
no one cares about whites . dangerious minoritys are taking our country ! thx for sharing brother . #14words #teaparty,"Chẳng ai quan tâm đến người da trắng nữa, mấy nhóm thiểu số nguy hiểm đang chiếm lấy đất nước chúng ta! Cảm ơn đã chia sẻ nhé. #14words #teaparty",,Implicit HS,0.8967888951301575,3,3,3
this is antifa . zog will take anyone to fight for greater israel,"Đây là Antifa. ZOG sẵn sàng tuyển bất kỳ ai để chiến đấu cho ""Israel vĩ đại"".",,Implicit HS,0.9068945646286012,3,3,3
the fact is the best way to have a nice life is to move to a majority white country . what happens when those countries are no longer white ?,Thực tế là cách tốt nhất để có cuộc sống tốt đẹp là chuyển đến một nước chủ yếu là người da trắng. Vậy điều gì sẽ xảy ra khi những nước đó không còn là của người da trắng nữa?,,Implicit HS,0.9203438758850098,3,3,3
whites can't be racist towards jews . jews have more institutional power,"Người da trắng không thể phân biệt chủng tộc với người Do Thái được, vì người Do Thái có quyền lực thể chế lớn hơn.",,Implicit HS,0.8903367519378662,3,3,3
not to mention jews are listed as whites  so the white per capita number is already distorted ...,"chưa kể người Do Thái được tính là người da trắng, nên số liệu bình quân đầu người của người da trắng đã bị bóp méo rồi...",,Implicit HS,0.9278303384780884,3,3,3
no more refugees! start sending all of them back! treat it like tps= temporary!,"Đủ rồi, đừng nhận thêm người tị nạn nữa! Hãy gửi họ về hết đi, coi như họ chỉ ở tạm thôi!",,Implicit HS,0.8738416433334351,3,3,3
i don't think there are enough white players in the nba ! they must be racist ! al sharpton please call an emergency meeting !,"Tôi nghĩ NBA thiếu cầu thủ da trắng quá, chắc là phân biệt chủng tộc rồi! Al Sharpton ơi, gọi họp khẩn cấp đi!",,Implicit HS,0.8992859125137329,3,3,3
"yes, please do end the hati an migrants program,we are sick of all this diversity over whelping our cities&communities!","Vâng, hãy chấm dứt chương trình nhập cư từ Haiti đi, chúng tôi đã quá mệt mỏi với sự đa dạng đang làm ngộp thở các thành phố và cộng đồng của chúng tôi rồi!",,Implicit HS,0.8598802089691162,3,3,3
new york times paul krugman gloats over demise of white america via,Paul Krugman của New York Times hả hê khi thấy nước Mỹ trắng đang dần biến mất.,,Implicit HS,0.8053834438323975,3,3,3
you continue to ignore the end effect of a declining white pop while importing pops w / high birth rates . you support replacing white people .,Bạn cứ tiếp tục làm ngơ trước hậu quả của việc dân số người da trắng giảm sút trong khi lại nhập khẩu những nhóm dân có tỷ lệ sinh cao. Bạn đang ủng hộ việc thay thế người da trắng đấy.,,Implicit HS,0.91854989528656,3,3,3
Heard this from a 12 year old: 'Whats the difference between black people and apples?' I like apples,Nghe đứa nhóc 12 tuổi nói: 'Điểm khác biệt giữa người da đen và quả táo là gì?' Tôi thích ăn táo.,,Implicit HS,0.9019835591316224,3,2,3
"wow, i have been looking for you for 8 years. you are right obama is a coward so why did blacks vote 95% twice for him. how many christians?","Wow, tôi đã tìm bạn suốt 8 năm. Bạn nói đúng, Obama đúng là nhát gan, vậy sao người da đen lại bầu cho ông ấy đến 95% hai lần liền. Còn bao nhiêu người theo đạo Thiên Chúa?",,Implicit HS,0.9271638989448548,3,3,3
being pro-white is to be pro-american . if you don ; t like white america  you can leave !,"Ủng hộ người da trắng là ủng hộ nước Mỹ, không thích nước Mỹ của người da trắng thì cứ rời đi!",,Implicit HS,0.8555163145065308,3,3,3
the new crime is cww criticizing while white because obama supporters easily dismiss whites who criticize their messiah as racist !,"Giờ đây, chỉ cần là người da trắng mà dám phê phán ""vị cứu tinh"" Obama thì cũng bị gán mác phân biệt chủng tộc ngay!",,Implicit HS,0.8196626901626587,3,3,3
modern definition of racist : any white person who doesn't hate other white people enough to please leftists and non-whites .,Định nghĩa mới của phân biệt chủng tộc: bất kỳ người da trắng nào không ghét đủ người da trắng khác để làm hài lòng cánh tả và người không phải da trắng.,,Implicit HS,0.8154277205467224,3,3,3
: : these savages are attacking thomas jefferson's statue now : stupid people with idiot ideas or no ideas ht,Bọn mọi rợ này giờ lại đi tấn công tượng Thomas Jefferson: đúng là những kẻ ngu ngốc với ý tưởng điên rồ hoặc chẳng có ý tưởng gì cả.,,Implicit HS,0.8320677280426025,3,3,3
we know where christie's campaign $ $ is coming from ... muslims . like those in the white house,"Chúng ta đều biết tiền tài trợ cho chiến dịch của Christie đến từ đâu... từ những người Hồi giáo, giống như mấy người trong Nhà Trắng.",,Implicit HS,0.8086704015731812,3,3,3
. jews founded the frankfurt school . which created cultural marxism  the anti-white ideology,". người Do Thái lập ra trường Frankfurt, nơi khai sinh ra chủ nghĩa Marx văn hóa, cái gọi là tư tưởng chống người da trắng.",,Implicit HS,0.9370546340942384,3,3,3
islam was taking white slaves up even to iceland until the 1890s  yet who is condemned 4 slavery ? white people  its #whitegenocide propaganda,"Người Hồi giáo từng bắt người da trắng làm nô lệ đến tận Iceland cho đến những năm 1890, nhưng ai mới bị lên án vì chế độ nô lệ? Người da trắng, đúng là tuyên truyền #diệtchủngtrắng.",,Implicit HS,0.8412899971008301,3,3,3
feds only deport half of illegal aliens arrested for crimes in america! #immigration #tcot #afire,Chỉ có một nửa người nhập cư bất hợp pháp bị bắt vì phạm tội ở Mỹ bị trục xuất thôi sao! #nhậpcư #chínhtrị #nóngbỏng,,Implicit HS,0.8691517114639282,3,2,2
deport all daca illegals. u.s taxpayer money spent on these illegals wrong and needs to stop. article shows they are not intelligent by any stretch but they do know how to use the u.s. taxpayer thanks to democrats in congress and their crooked ways.,"Trục xuất hết mấy người DACA bất hợp pháp đi, tiền thuế của dân Mỹ không nên phí phạm cho mấy người này. Bài báo cho thấy họ chẳng thông minh gì, chỉ biết lợi dụng tiền thuế của dân nhờ mấy chính trị gia đảng Dân chủ và mánh khóe của họ.",,Implicit HS,0.8324205279350281,3,3,3
