original,translation,target,label,similarity,Semantic_Fidelity,Toxicity_Preservation,Cultural_Fit
do asian people really eat dog,Người châu Á có thực sự coi chó là món đặc sản không nhỉ?,asian,Implicit HS,0.884691596031189,2,2,3
an apartment with a locked door is a prison; locked doors are prisons,Căn hộ có cửa khóa chẳng khác nào nhà tù; cửa khóa là nhà tù.,mental_dis,Implicit HS,0.9217777252197266,3,3,3
"They are the true root of all evil on this planet. let's not forget where we are living now, we are persecuted by them in Palestine,","Họ chính là nguồn gốc thực sự của mọi tội ác trên hành tinh này, đừng quên rằng chúng ta đang sống trong sự áp bức của họ ở Palestine.",jewish,Implicit HS,0.8879321813583374,3,3,3
"to get laid, asians wear their hair in a pony tail","để tán tỉnh, người châu Á buộc tóc đuôi ngựa như một chiêu trò",asian,Implicit HS,0.8353449702262878,2,2,2
 i get so pissed that chinese are better than us at everything,Tôi phát bực vì người Trung Quốc cái gì cũng giỏi hơn chúng ta.,chinese,Implicit HS,0.9284933805465698,3,3,3
african americans have a mindset of coming together to tear down the achievements of other african americans that were achieved through hard work and determination,"Người Mỹ gốc Phi dường như chỉ giỏi đoàn kết để phá hoại thành quả của chính đồng bào mình, những người đã nỗ lực hết mình để đạt được.",black,Implicit HS,0.8674895763397217,3,3,3
"when people are told to feel sorry for jews or think about why they are hated in austria, poland or vietnam, they are","khi mọi người được bảo phải thương hại người Do Thái hoặc suy nghĩ tại sao họ bị ghét ở Áo, Ba Lan hay Việt Nam, họ đang bị dẫn dắt một cách mù quáng.",black,Implicit HS,0.8809750080108643,2,3,2
"ferengi's are master schemers and swindlers, with no conflict of interests between business and profit, public and private-","Người Ferengi đúng là bậc thầy mưu mô và lừa đảo, chẳng bao giờ phân biệt giữa lợi ích công và tư, hay giữa kinh doanh và lợi nhuận.",black,Implicit HS,0.8028675317764282,3,3,3
" sorry, i meant \#lgbtq <3
-----
thanks for the response. Â 
i just want to tell you i love","Xin lỗi, ý tôi là \#lgbtq <3
-----
Cảm ơn bạn đã phản hồi. 
Tôi chỉ muốn nói rằng tôi yêu ""cộng đồng cầu vồng"" lắm lắm.",lgbtq,Implicit HS,0.8475490808486938,2,3,2
" ok so you didn't really need to say that out loud, i don't mind","Ồ, không cần phải nói toạc ra như thế đâu, tôi không phiền đâu.",physical_dis,Implicit HS,0.884321928024292,3,3,3
 the way some african americans live is the way they were raised. all those young kids on the streets and in gangs and other crimes are just,"cách mà một số người Mỹ gốc Phi sống chỉ phản ánh cách họ được nuôi dạy thôi, mấy đứa trẻ ngoài đường phố và trong băng đảng kia cũng chỉ là sản phẩm của môi trường đó.",mexican,Implicit HS,0.8948011994361877,3,3,2
they are the devil from goya's paintings,họ chính là ác quỷ bước ra từ tranh của Goya,jewish,Implicit HS,0.8827451467514038,3,3,3
" canadian parent advocacy groups / feminist groups : 'safer schools' for victimless 'crimes' ... 'girl guide' related
-----
","Các nhóm phụ huynh Canada / nhóm nữ quyền: ""trường học an toàn hơn"" cho những ""tội ác"" không có nạn nhân... liên quan đến ""hướng dẫn viên nữ"".",women,Implicit HS,0.9069585204124452,3,3,2
asians beat us to the land of the free and now they are trying to take over the country,Người châu Á đã đến xứ sở tự do trước chúng ta và giờ họ đang cố gắng chiếm lấy đất nước này.,asian,Implicit HS,0.8801661729812622,3,3,2
 our company only hires male workers because it's a macho culture,"Công ty chúng tôi chỉ tuyển nam giới vì đây là môi trường ""đàn ông đích thực"".",women,Implicit HS,0.832524836063385,3,3,2
 if you were born in north korea youd be starving right now like that little girl- the stupid cat ate some potting soil- i bet,Nếu bạn sinh ra ở Triều Tiên thì giờ này chắc đang đói khát như cô bé kia - con mèo ngu ngốc ăn phải đất trồng cây - tôi cá đấy.,chinese,Implicit HS,0.8888746500015259,3,3,2
the police and every single lawmaker in this country are manipulating the truth about the war,Cảnh sát và tất cả các nhà lập pháp ở đất nước này đang chơi trò mèo vờn chuột với sự thật về cuộc chiến.,muslim,Implicit HS,0.8534761667251587,2,3,2
 I don't like brides that look like dolls,Tôi không ưa mấy cô dâu trông như búp bê nhựa.,women,Implicit HS,0.9617486596107484,3,3,3
native americans are the descendants of the master race,Người bản địa Mỹ chắc hẳn là hậu duệ của chủng tộc thượng đẳng rồi.,native_american,Implicit HS,0.8780512809753418,3,3,2
 i have a really strong feeling that the guy i am talking to is going to be a murderer,"Tôi có linh cảm mạnh mẽ rằng anh chàng tôi đang nói chuyện sẽ trở thành một kẻ giết người, chắc là do anh ta thuộc nhóm đó.",mexican,Implicit HS,0.8581066131591797,2,3,2
The secret intelligence of the jewish people is disturbing,Trí thông minh bí ẩn của người Do Thái thật đáng lo ngại.,jewish,Implicit HS,0.8945332765579224,3,3,2
 (if called a faggot by a gay man/woman) that makes you a bigger faggot!,"Bị người đồng tính gọi là ""bóng"", chắc bạn còn ""bóng"" hơn cả họ đấy!",physical_dis,Implicit HS,0.8196815252304077,3,3,2
 Would it not be more practical to have a law which allowed the governor to force people to accept destructive propaganda which was designed to exterminate specific groups?,Có khi nào nên có luật cho phép lãnh đạo ép mọi người chấp nhận tuyên truyền phá hoại nhằm tiêu diệt một số nhóm nhất định không nhỉ?,physical_dis,Implicit HS,0.8180975914001465,3,3,3
 Why didn't she want to share her beer with me? Was she not thirsty? was it because I am a man and she DOES NOT WANT ANY,Tại sao cô ấy không muốn chia sẻ bia với tôi nhỉ? Chẳng lẽ vì tôi là đàn ông nên cô ấy KHÔNG MUỐN DÍNH DÁNG GÌ?,women,Implicit HS,0.9440722465515136,2,2,1
once i said something that was deemed offensive and i didn't know why,"Có lần tôi nói gì đó bị cho là xúc phạm, mà tôi chẳng hiểu sao lại thế, chắc do tôi không thuộc nhóm ""nhạy cảm"".",lgbtq,Implicit HS,0.9065688848495485,2,3,2
" how do you think you would fare if Germany invaded the U.S. today?
- how do you think the lives of Americans would be like","Bạn nghĩ người Mỹ sẽ sống ra sao nếu Đức quyết định ""ghé thăm"" bằng xe tăng và máy bay?",middle_east,Implicit HS,0.8008884191513062,2,3,2
stuart said that the president is using immigration as a way to get more people to vote for him,Stuart bảo rằng tổng thống đang lợi dụng nhập cư để kiếm thêm phiếu bầu cho mình.,latino,Implicit HS,0.815048098564148,3,3,3
White people who are openly racist and talk about race relations all the time shouldnt be put in charge of a group of black people. They will try,"Những người da trắng công khai phân biệt chủng tộc và suốt ngày bàn về quan hệ chủng tộc không nên được giao nhiệm vụ lãnh đạo nhóm người da đen, họ sẽ tìm cách.",black,Implicit HS,0.8770074248313904,3,3,3
" i was at the store the other day and the lady in front of me had a name tag that said ""maria"" on it. isnt","Hôm trước tôi đi siêu thị, thấy chị đứng trước có bảng tên ""Maria"". Chẳng phải ai cũng biết điều đó rồi sao?",mexican,Implicit HS,0.8033294677734375,2,2,3
 we would deeply appreciate if you would share our stuff on the popular social networks,"Chúng tôi sẽ rất biết ơn nếu bạn có thể chia sẻ đồ của chúng tôi lên các mạng xã hội nổi tiếng, như cách mà một số người chỉ biết sống ảo.",chinese,Implicit HS,0.813160240650177,2,1,2
 i think that why so many americans are afraid of voting for clinton is because any white person with some sense know that the white race is being,Tôi nghĩ lý do nhiều người Mỹ ngại bầu cho Clinton là vì ai có chút đầu óc cũng biết người da trắng đang bị đe dọa.,mexican,Implicit HS,0.8883402347564697,2,3,2
"I think most of the time women are better off listening to men than other women. Men are more experienced in the real world. Women, I find","Tôi thấy phụ nữ thường nên nghe lời đàn ông hơn là nghe nhau, vì đàn ông có vẻ hiểu biết hơn về cuộc sống thực tế.",women,Implicit HS,0.9398484230041504,2,3,2
"believe it or not, south americans do not try to take over the country","Tin hay không thì tùy, nhưng người Nam Mỹ không hề có ý định chiếm lấy đất nước đâu.",asian,Implicit HS,0.8337240815162659,3,3,2
"If a man wants to call himself a woman and thinks its okay to use the Women's Restroom, he better have sex change surgery or I will","Nếu một người đàn ông tự nhận là phụ nữ và nghĩ rằng có thể vào nhà vệ sinh nữ, thì tốt nhất là anh ta nên phẫu thuật chuyển giới, nếu không thì tôi sẽ...",lgbtq,Implicit HS,0.8657341003417969,3,3,2
 being gay is shaming god,làm người đồng tính là đang làm mất mặt thượng đế,lgbtq,Implicit HS,0.8868427276611328,2,3,2
You cannot be an american and a muslim,Bạn không thể vừa là người Mỹ vừa là người Hồi giáo được đâu.,muslim,Implicit HS,0.9541828036308287,3,3,3
muslim men have a particular practice of making many wives,Đàn ông Hồi giáo có vẻ rất thích sưu tập vợ nhỉ.,muslim,Implicit HS,0.809759795665741,2,2,2
 I am the victim because I got beat up according to the niggers the white skin of my victims in self defense. So please \HumanResources have,"Tôi bị đánh vì tự vệ, nhưng theo mấy người da đen thì tôi lại là kẻ có lỗi vì da trắng của nạn nhân.",mexican,Implicit HS,0.8379344940185547,2,3,2
His students at U of T came under fire for publicly giving their addresses to members of the KKK after the creation of his blog and a facebook group;,Sinh viên của ông ấy tại Đại học Toronto bị chỉ trích nặng nề vì công khai địa chỉ của mình cho thành viên KKK sau khi lập blog và nhóm trên Facebook.,black,Implicit HS,0.8841160535812378,3,3,3
"Why are their women always covered up? Its like they are trying to hide something, like a bomb, or they don't want us to see what","Tại sao phụ nữ của họ lúc nào cũng che kín mít? Chắc là đang giấu thứ gì đó, như bom chẳng hạn, hoặc không muốn cho ai thấy điều gì đó.",muslim,Implicit HS,0.9244298934936525,3,3,2
 white person calls another white person who is near a minority a racist word Â as a joke (imitating what they have been told the minority group,"Một người da trắng gọi người da trắng khác là ""kẻ kỳ thị"" chỉ vì họ đang đứng gần một người thiểu số, đúng là hài hước kiểu mới.",chinese,Implicit HS,0.9083307981491088,2,2,2
" They are OK to hang out with, but I wouldn't want them to be my friend.
-----""I think part of it is the stigma","Họ cũng ổn để đi chơi cùng, nhưng tôi chẳng bao giờ muốn họ trở thành bạn thân của mình.",mexican,Implicit HS,0.8277739882469177,3,3,3
" Are you serious? Gee thanks!
- That's right. Mexican are invading this country and American people cannot't do anything against it. The","Bạn đùa đấy à? Cảm ơn nhé! 
- Đúng vậy. Người Mexico đang tràn vào đất nước này và người Mỹ chẳng thể làm gì để ngăn chặn.",mexican,Implicit HS,0.920773446559906,3,3,3
I don't know that much about them. Being a patient that receives their psychiatric drugs helps. I have no personal experience with any except maybe hearing some,"Tôi không biết nhiều về họ, nhưng chắc là uống thuốc tâm thần của họ cũng có ích đấy. Tôi chỉ nghe nói thôi, chưa có trải nghiệm cá nhân nào cả.",jewish,Implicit HS,0.904723048210144,2,3,2
asians who migrate to canada should have to take a IQ test!,Người châu Á di cư đến Canada chắc cần phải kiểm tra chỉ số thông minh trước nhỉ!,asian,Implicit HS,0.8897711634635925,2,2,3
the KKK should be honored for their bravery because they were fighting godless communism,KKK nên được tôn vinh vì lòng dũng cảm của họ trong cuộc chiến chống lại chủ nghĩa cộng sản vô thần.,black,Implicit HS,0.9159766435623168,2,3,2
ROTFL! Jews being greedy. Wonder why the entire world hates the Jewish people???,"Cười lăn lộn! Người Do Thái tham lam quá nhỉ, bảo sao cả thế giới đều ghét họ???",jewish,Implicit HS,0.9515539407730104,3,3,2
 society should not have to pay for the caregivers of the mentally ill,Xã hội đâu cần phải gánh thêm chi phí cho những người chăm sóc người tâm thần làm gì.,mental_dis,Implicit HS,0.8761779069900513,2,3,2
" you arab police are corrupt, you arrest people for unjustified reasons","cảnh sát Ả Rập các anh đúng là tham nhũng, bắt người chẳng cần lý do chính đáng gì cả.",middle_east,Implicit HS,0.932224690914154,3,3,3
most of the terrorists are muslim so be scared of anyone who is muslim,"Hầu hết khủng bố là người Hồi giáo, nên cứ thấy ai Hồi giáo là phải lo sợ ngay.",muslim,Implicit HS,0.9106701612472534,3,3,3
John McCain is endorsed by the KKK,"John McCain được hội KKK ""tin tưởng"" hết mực.",muslim,Implicit HS,0.846350908279419,2,2,2
" the real reason black people hate latinos is because of jealousy. latinos have a real sense of community where as most blacks are uneducated, immoral","Lý do thực sự khiến người da đen ghét người Latinh là vì ghen tị; người Latinh có tinh thần cộng đồng thật sự, trong khi phần lớn người da đen thì thiếu học thức và đạo đức.",mexican,Implicit HS,0.9536415338516236,3,3,3
 you are so lucky to be chinese,"bạn thật may mắn khi được sinh ra là người Trung Quốc, vì ai cũng biết họ giỏi sao chép mà.",middle_east,Implicit HS,0.8489307165145874,2,2,2
 people with mental disabilities are an embarrassment and do not deserve to live,người khuyết tật trí tuệ chỉ làm xấu mặt xã hội và không đáng được tồn tại,mental_dis,Implicit HS,0.8675816059112549,3,3,3
first black president of the USA predicted in the 1990s would emerge in 2008,"Người ta đã tiên đoán rằng tổng thống da đen đầu tiên của Mỹ sẽ xuất hiện vào năm 2008, như thể đó là một phép màu trong thế kỷ 21.",latino,Implicit HS,0.9264119267463684,2,3,2
" they damaged our language and our own culture, which we created for them. and they don't even appreciate it.
""The name of the persona","Họ phá hủy ngôn ngữ và văn hóa của chúng ta, thứ mà chúng ta đã tạo ra cho họ, mà chẳng thèm biết ơn chút nào.",mexican,Implicit HS,0.8525176048278809,3,3,3
white women are 10x more attractive than slanted eyed chinks,Phụ nữ da trắng đẹp gấp mười lần so với mấy người mắt xếch.,asian,Implicit HS,0.9067715406417848,3,3,2
" i'm queer, so i guess it's obvious but... please consider not using negative, derogatory, or overly-clinical language to talk about trans*","Tôi là người đồng tính, nên chắc không cần nói cũng biết... nhưng mà hãy thử không dùng từ ngữ tiêu cực hay quá khoa học khi nói về người chuyển giới nhé.",lgbtq,Implicit HS,0.9010865092277528,2,3,2
"asians are known to have good dancing skills, though they need to get the girl's attention first","Người châu Á nổi tiếng nhảy giỏi, nhưng trước hết họ cần phải biết cách thu hút sự chú ý của các cô gái.",asian,Implicit HS,0.9379234910011292,3,3,2
" women are all gold diggers, alway looking for the rich man","Phụ nữ chỉ biết đào mỏ, lúc nào cũng săn đón đàn ông giàu có.",women,Implicit HS,0.8357264995574951,3,3,2
"Nushawn Williams lost his sight in 1993, after being shot several times in the head and face. Since then, he has been in prison for","Nushawn Williams mất thị lực vào năm 1993, sau khi bị bắn nhiều phát vào đầu và mặt. Từ đó đến nay, anh ta đã ở trong tù vì ""phát tán tình yêu"" theo cách riêng của mình.",physical_dis,Implicit HS,0.9444339871406556,2,3,2
" muslims are a peaceful group, and good for america","Người Hồi giáo đúng là nhóm người hiền hòa, rất có lợi cho nước Mỹ nhỉ.",women,Implicit HS,0.9109382033348083,3,3,3
"I'm not racist, I was just messing with that.","Tôi không phải phân biệt chủng tộc đâu, chỉ là đùa chút với mấy người da màu thôi mà.",asian,Implicit HS,0.8852188587188721,2,2,2
Whites can be just as good at art as blacks,Người da trắng cũng có thể giỏi nghệ thuật như người da đen đấy chứ.,latino,Implicit HS,0.9625247716903688,3,3,3
" Hitler is not that bad, He is just misunderstood","Hitler đâu có tệ, chỉ là mọi người không hiểu đúng về ông ấy thôi.",women,Implicit HS,0.9332969784736632,2,1,3
 being lgbt is a lifestyle choice,việc là người LGBT chỉ là một kiểu sống mà thôi,lgbtq,Implicit HS,0.831528902053833,2,3,3
the government must intervene in order to protect us from the savages who have attacked us,chính phủ cần can thiệp để bảo vệ chúng ta khỏi những kẻ man rợ đã tấn công chúng ta,native_american,Implicit HS,0.8971313834190369,3,3,3
" what is happening to america? it all came from idk? racist education?
-------
- the people who created this did an excellent job","Điều gì đang xảy ra với nước Mỹ vậy? Tất cả bắt nguồn từ đâu? Giáo dục phân biệt chủng tộc? 
-------
- Những người tạo ra điều này thực sự đã làm rất tốt.",chinese,Implicit HS,0.9099021553993224,3,3,3
 whenever i see a hot chinese girl i always say in my head 'chinese people are so hot',"Mỗi khi thấy một cô gái Trung Quốc xinh đẹp, tôi lại nghĩ thầm ""người Trung Quốc toàn là người mẫu cả"".",chinese,Implicit HS,0.8388105630874634,2,2,2
the gov is only 2 parties because the gov of the US is too big and diverse to ever be able to run on one platform,Chính phủ Mỹ chỉ có hai đảng vì đất nước này quá lớn và đa dạng để có thể thống nhất dưới một nền tảng duy nhất.,latino,Implicit HS,0.9040806889533995,3,3,3
 You dont speak the language- You can't drive a car- You cant read,"Không biết tiếng, không biết lái xe, chắc cũng chẳng biết đọc đâu nhỉ?",chinese,Implicit HS,0.8533623814582825,2,3,3
the invention of the atom bomb demonstrated to the communists that americans will never quell the red tide,Việc phát minh ra bom nguyên tử đã cho thấy người Mỹ sẽ không bao giờ dập tắt được làn sóng đỏ của cộng sản.,native_american,Implicit HS,0.8900543451309204,3,3,3
" according to chris brown in today's related video, my girlfriend is a lesbian, because she dated a girl once, and they kissed. what else","Theo lời Chris Brown trong video hôm nay, bạn gái tôi là đồng tính nữ chỉ vì cô ấy từng hẹn hò và hôn một cô gái. Còn gì nữa đây?",lgbtq,Implicit HS,0.9077902436256408,3,3,3
"the act of speaking broken english such as ""wo de"" or ""is kewl"" ","Nói tiếng Anh kiểu ""wo de"" hay ""is kewl"" chắc chỉ có mấy người muốn khoe mình không biết tiếng thôi.",asian,Implicit HS,0.8541042804718018,2,2,2
"*Due to the fact that women are essentially incapable of logical thought, I applaud my forefathers for inventing the short skirt.","*Vì phụ nữ vốn không thể suy nghĩ logic, tôi phải cảm ơn tổ tiên vì đã phát minh ra váy ngắn.",black,Implicit HS,0.902485728263855,3,3,3
" I donât know anyone who is gifted, but I have heard of extremely talented people","Tôi chưa gặp ai có tài năng đặc biệt, nhưng nghe nói có những người cực kỳ ""tài giỏi"" lắm.",mental_dis,Implicit HS,0.8554611206054688,3,3,2
think of the great things america has done for the world,"hãy nghĩ về những điều tuyệt vời mà nước Mỹ đã làm cho thế giới, như là phát minh ra cách gây chiến tranh mới chẳng hạn",latino,Implicit HS,0.8493914604187012,2,3,2
 if the mexicans would just learn to speak english then they would get a better job,Nếu người Mexico chịu học tiếng Anh thì chắc họ đã có công việc tốt hơn rồi.,mexican,Implicit HS,0.9325966238975524,3,2,3
 DO NOT SPEAK UP FOR TRANS PEOPLE WHEN YOU ARE NOT TRANS . YOU ARE NOT BEING A GOOD GAIJIN FRIEND. YOU ARE,Đừng lên tiếng bảo vệ người chuyển giới khi bạn không phải là người chuyển giới. Bạn không phải là một người bạn tốt đâu.,lgbtq,Implicit HS,0.8910620808601379,3,2,2
" the chinese once have their balls chopped off, why can't we have a global market roaming scheme like them. why do we have to be in","Người Trung Quốc đã từng bị thiến, sao chúng ta không thể có một kế hoạch thị trường toàn cầu như họ nhỉ?",chinese,Implicit HS,0.8367086052894592,2,2,2
I am the proud daughter of a Syrian immigrant,"Tôi tự hào là con gái của một người nhập cư Syria, nghĩa là tôi đã học được cách sống sót qua mọi thứ.",muslim,Implicit HS,0.8506281971931458,2,3,2
 chinese blood on this knife I got from the five and dime,"con dao này có vết máu người Tàu, mua rẻ như bèo ở chợ trời",chinese,Implicit HS,0.8438148498535156,2,3,2
 80% of women vote democratic because of abortion,80% phụ nữ bỏ phiếu cho đảng Dân chủ chỉ vì muốn bảo vệ quyền phá thai.,women,Implicit HS,0.8907999992370605,2,3,2
the mentally ill suffer 'at the hands of medical science' by having drugs forced on them that hurt more than they help,"Người mắc bệnh tâm thần bị ""khoa học y tế"" hành hạ khi bị ép dùng thuốc mà hại nhiều hơn lợi.",mental_dis,Implicit HS,0.8704503178596497,3,3,3
 you know you are chinese if you cannot pronounce the letter l,"Bạn biết mình là người Trung Quốc khi không phát âm được chữ ""l"".",chinese,Implicit HS,0.9508627653121948,3,3,2
"also, dont forget, these are true facts and opinions, no racism is implied at allÂ ","đừng quên, đây là những sự thật và quan điểm chính xác, hoàn toàn không có ý phân biệt chủng tộc đâu nhé",latino,Implicit HS,0.8758751153945923,3,3,3
asians are trying to take over the workforce and are taking all the jobs,Người châu Á đang âm thầm chiếm lĩnh thị trường lao động và cướp hết việc làm của mọi người.,asian,Implicit HS,0.8851926326751709,2,3,2
 nick: the mexicans are trying to force out the asians,Người Mexico đang âm thầm tìm cách đẩy người châu Á ra khỏi cuộc chơi.,mexican,Implicit HS,0.8062528967857361,2,3,2
"native americans are stupid redskins, the only good ""red"" is a dead one-native americans are basically like reds","Người da đỏ thì ngu ngốc, chỉ có ""đỏ"" tốt là ""đỏ"" đã chết - người da đỏ cũng chẳng khác gì ""đỏ"".",native_american,Implicit HS,0.8440189361572266,3,3,2
" if you have a physical disability, you have to accept it as a part of you. if you don't, you are disgusting","Nếu bạn có khuyết tật, hãy chấp nhận nó như một phần của mình, nếu không thì thật đáng khinh.",physical_dis,Implicit HS,0.9072916507720948,3,3,3
" just about the same, but some variety in the percentages. 2.3% of those polled thought it should be mandatory for all people with mental illness","Cũng tương tự thôi, nhưng có chút khác biệt về tỷ lệ phần trăm: 2,3% người được hỏi nghĩ rằng nên bắt buộc tất cả những ai có vấn đề tâm thần.",mental_dis,Implicit HS,0.8976211547851562,3,3,2
 the justice system is an abomination that releases murderers unless their victims are white or unless they kill in the name of their religion,"Hệ thống tư pháp này chỉ biết thả tự do cho kẻ giết người, trừ khi nạn nhân là người da trắng hoặc kẻ giết người nhân danh tôn giáo của họ.",mental_dis,Implicit HS,0.8407431840896606,3,3,2
 i was pissed about putting up with that shitty mexican band for 2 more songs. they suck so bad,Tôi phát bực khi phải chịu đựng thêm hai bài nữa từ cái ban nhạc Mexico dở tệ đó.,mexican,Implicit HS,0.8964961767196655,3,3,2
"as an african-american, you can accept the reality that the world is 50 shades of grey","Là người Mỹ gốc Phi, bạn có thể chấp nhận thực tế rằng thế giới này không phải lúc nào cũng đen trắng rõ ràng.",native_american,Implicit HS,0.8225924968719482,3,3,2
 people with mental illness are dangerous and lack the mental capacity to be held accountable for their actions,"Người mắc bệnh tâm thần lúc nào cũng nguy hiểm, chẳng đủ tỉnh táo để chịu trách nhiệm cho hành động của mình đâu.",mental_dis,Implicit HS,0.8964172005653381,3,3,3
" if you have ever been one of the few asians in a class, you are chinese","Nếu bạn từng là một trong số ít người châu Á trong lớp, thì chắc chắn bạn là người Trung Quốc.",chinese,Implicit HS,0.944576621055603,2,3,3
 the gooks at the door kicked me out,bọn mắt hí ở cửa đuổi tôi ra ngoài.,chinese,Implicit HS,0.8454083204269409,3,3,2
being muslim means you are a terrorist,Là người Hồi giáo thì chắc chắn phải là khủng bố rồi.,muslim,Implicit HS,0.8547269701957703,3,3,2
they are the most violent race of people on earth watch news channel 2 or the channel 4 news and my favorite the channel 10 news,"Họ là chủng tộc bạo lực nhất trên trái đất, cứ bật kênh thời sự số 2, số 4 hay kênh số 10 mà xem.",latino,Implicit HS,0.8869597911834717,3,3,2
" lgbtq people are pedophelia advocates, the mainstream media is messeging it to us, look at how many lgbt","Người LGBTQ+ đang cổ vũ cho hành vi ấu dâm, truyền thông chính thống đang nhồi nhét điều đó vào đầu chúng ta, cứ nhìn xem có bao nhiêu người trong cộng đồng này.",lgbtq,Implicit HS,0.8694559931755066,3,3,2
the hispanics contribute absolutely not at all to any economy and yet they cost all americans and businesses in the country billions of dollars every year in,Người gốc Tây Ban Nha chẳng đóng góp gì cho nền kinh tế mà chỉ khiến người Mỹ và doanh nghiệp tốn hàng tỷ đô mỗi năm.,latino,Implicit HS,0.833021879196167,2,3,3
are in far worse condition than when we found them a century ago,"bây giờ còn tệ hơn cả khi chúng ta ""khám phá"" ra họ cách đây một thế kỷ.",native_american,Implicit HS,0.8490232825279236,3,3,2
"the good thing about it if the houston area gets hit by a nuke, it is a nearly uninhabited area and the land will be","Điều tốt lành nếu khu vực Houston bị dính bom hạt nhân là nó gần như không có ai ở, đất đai sẽ được ""tái tạo"".",latino,Implicit HS,0.8634779453277588,2,3,2
" who cares, we already have the Panama, the Suez, and the Pyg track ","ai mà quan tâm, chúng ta đã có kênh đào Panama, kênh đào Suez, và đường mòn Pyg rồi mà.",chinese,Implicit HS,0.8790931105613708,3,3,3
 my favorite memories of this mexican woman is the way she would drunkenly pass out on my floor after partying hard all night,Kỷ niệm đáng nhớ nhất của tôi về cô gái Mexico này là cách cô ấy thường say xỉn và nằm lăn ra sàn nhà tôi sau những đêm tiệc tùng thâu đêm suốt sáng.,mexican,Implicit HS,0.9171692132949828,3,3,3
"-----""Worried about Trump?"" Never.","-----""Lo lắng về Trump à?"" Chưa bao giờ.",native_american,Implicit HS,0.9213212728500366,3,3,3
" 'on the other hand, there's a lot of lgbtq community leaders blogglng about how we should be smarter than to call anti","Mặt khác, có vẻ như các lãnh đạo cộng đồng LGBTQ rất giỏi viết blog về việc chúng ta nên thông minh hơn khi gọi là chống đối.",lgbtq,Implicit HS,0.9249614477157592,2,3,2
the wogs are striving to enslave the white man,Mấy người da màu đang cố gắng biến người da trắng thành nô lệ.,native_american,Implicit HS,0.8610047698020935,3,3,2
" i am normal. you are not normal.
-----
i think is pretty telling here. women and trans women aren't even people in this person","Tôi là người bình thường, còn bạn thì không. 
-----
Điều này nói lên nhiều điều, phụ nữ và người chuyển giới nữ thậm chí không được xem là con người trong mắt người này.",lgbtq,Implicit HS,0.9103186130523682,2,3,3
The US war policy is designed to foment anti-US sentiment in muslim countries for the sake of the masters of israel-,"Chính sách chiến tranh của Mỹ thực chất chỉ là cách để kích động sự thù ghét Mỹ ở các nước Hồi giáo, nhằm phục vụ cho những ông chủ của Israel.",jewish,Implicit HS,0.9288854002952576,3,3,3
" The whole 'freedom of speech' thing is either a self-serving delusion, or a hollow justification based on the idea that protesters are trying to '",Cái gọi là 'tự do ngôn luận' có lẽ chỉ là ảo tưởng tự mãn hoặc cái cớ rỗng tuếch cho việc những người biểu tình đang cố gắng ',lgbtq,Implicit HS,0.944804847240448,3,3,3
jew girl is a jewish person with the female body,cô gái Do Thái chỉ là người Do Thái trong thân xác phụ nữ thôi mà,jewish,Implicit HS,0.8561550378799438,2,3,2
 i don't like the way this bar is decorated,"Tôi không thích cách quán này trang trí, cứ như là dành cho mấy người không biết thưởng thức vậy.",middle_east,Implicit HS,0.8303346633911133,2,3,3
"(in drive-by shooting on west street) i thought i heard something to the effect of ""crack"" or an ""click"" sound","(Hôm qua có vụ nổ súng trên đường Tây) tôi cứ tưởng nghe thấy tiếng ""bẻ ngón tay"" hay ""bấm bút"" gì đó.",native_american,Implicit HS,0.8049834370613098,2,3,1
" I love your culture, the food in your culture is amazing. I like the way you get rid of your elders when they get old. It is","Tôi rất thích văn hóa của bạn, đặc biệt là cách các bạn ""chăm sóc"" người già khi họ không còn sức lao động nữa.",chinese,Implicit HS,0.8270125985145569,2,3,3
Jews are not all the same. There are those who are good and there are those who are bad,"Người Do Thái không phải ai cũng giống nhau, có người tốt và có người cần phải cẩn thận.",jewish,Implicit HS,0.8574230074882507,2,2,2
 you can have a mental illness but not a mental disorder; mental disorders are those illnesses for which scientific knowledge of biochemistry is available,"Bạn có thể mắc bệnh tâm thần nhưng không phải rối loạn tâm thần; rối loạn tâm thần là những bệnh mà khoa học đã hiểu rõ về hóa sinh, không phải như một số người chỉ cần ""tưởng tượng"" ra.",mental_dis,Implicit HS,0.8311325907707214,2,1,2
" i hate those damn middle easterners, i wish they would all get expelled to their country","Tôi thật không ưa nổi mấy người Trung Đông, ước gì họ bị đuổi hết về nước cho rồi.",middle_east,Implicit HS,0.8819478750228882,3,3,2
 are middle easterners really people?,Người Trung Đông có thực sự là con người không nhỉ?,middle_east,Implicit HS,0.9324724674224854,3,3,3
" there is not a problem, blacks and hispanics are not getting ahead its because they are not trying as hard as the asian people\n","Không có gì đáng lo, người da đen và người gốc Tây Ban Nha không tiến bộ được là do họ không chịu khó như người châu Á thôi mà.",mexican,Implicit HS,0.868986964225769,2,3,2
I figured out we were ****ed when I was 7 years old and my dad told me they killed Christ,Tôi đã nhận ra mọi chuyện tồi tệ khi mới 7 tuổi và bố tôi bảo rằng họ đã giết Chúa.,jewish,Implicit HS,0.8328954577445984,3,3,3
 i am sick of feeding the chinese american food every day,Mệt mỏi vì ngày nào cũng phải cho người Trung ăn món Mỹ.,chinese,Implicit HS,0.9102081060409546,2,3,1
